rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId,timestamp
14,1503. 강북구청사거리(수유역 8번출구),5,36,37.63926315,127.02672577,ST-643,2024-05-09 23:45:26
10,1504. 삼양시장오거리,1,10,37.62415695,127.01862335,ST-644,2024-05-09 23:45:26
15,1506. 강북문화예술회관,27,180,37.64032745,127.01335907,ST-645,2024-05-09 23:45:26
10,1509. 서울북부수도사업소,4,40,37.63437653,127.03575134,ST-859,2024-05-09 23:45:26
10,1510. 번동주공5단지 관리사무소 앞,8,80,37.63371658,127.03551483,ST-860,2024-05-09 23:45:26
9,1511. 번동 금호어울림아파트102동앞,20,222,37.63112259,127.03603363,ST-861,2024-05-09 23:45:26
20,1512. 강북중학교 앞,30,150,37.64473724,127.02656555,ST-862,2024-05-09 23:45:26
20,1513. 강북구청 뒷편,1,5,37.63967133,127.02519989,ST-863,2024-05-09 23:45:26
10,1514. 강북구청 사거리 버스정류소 앞,2,20,37.63880539,127.02835846,ST-646,2024-05-09 23:45:26
10,1515. 송천동 주민센터,2,20,37.61828613,127.02404785,ST-648,2024-05-09 23:45:26
10,1516. 우이초등학교 후문 옆,9,90,37.63858795,127.01590729,ST-652,2024-05-09 23:45:26
10,1518. 수유2동은행빌딩 앞,2,20,37.64308548,127.01616669,ST-654,2024-05-09 23:45:26
10,1519. 장미원시장 건너편,16,160,37.64545059,127.01561737,ST-651,2024-05-09 23:45:26
7,1520. 수유중앙시장,18,257,37.63986206,127.02278900,ST-650,2024-05-09 23:45:26
10,1525. 미아동 복합청사,1,10,37.62714005,127.02669525,ST-647,2024-05-09 23:45:26
8,1526. 강북종합시장 앞,1,13,37.64173889,127.02462769,ST-1100,2024-05-09 23:45:26
10,1527. 미아역 1번 출구 뒤,0,0,37.62733459,127.02605438,ST-1101,2024-05-09 23:45:26
10,1528. 삼각산동 주민센터,9,90,37.61503601,127.02069855,ST-1102,2024-05-09 23:45:26
15,1529. 미아동 한국전력공사,11,73,37.63018036,127.02490997,ST-1103,2024-05-09 23:45:26
13,1530. 광산사거리,19,146,37.64355087,127.02234650,ST-1104,2024-05-09 23:45:26
10,1531. 미아사거리 1번 출구,2,20,37.61395645,127.03025055,ST-1105,2024-05-09 23:45:26
10,1532. 번3동 주민센터 교차로,18,180,37.62635422,127.04744720,ST-1106,2024-05-09 23:45:26
10,"1533. 번동 주공3, 4단지 교차로",16,160,37.62991714,127.04091644,ST-1107,2024-05-09 23:45:26
10,1535. 효성인텔리안 앞,2,20,37.63629150,127.02337646,ST-1109,2024-05-09 23:45:26
20,1536. 번동 두산위브 101동 옆,11,55,37.63626099,127.03217316,ST-1110,2024-05-09 23:45:26
10,1537. 북한산 우이역,6,60,37.66366577,127.01242828,ST-1387,2024-05-09 23:45:26
8,1538. 솔밭공원역,2,25,37.65615845,127.01313782,ST-1388,2024-05-09 23:45:26
10,1539. 4.19민주묘지역,10,100,37.64967346,127.01345062,ST-1389,2024-05-09 23:45:26
8,1540. 가오리역,9,113,37.64167023,127.01688385,ST-1390,2024-05-09 23:45:26
10,1541. 삼양역,5,50,37.62652969,127.01805878,ST-1391,2024-05-09 23:45:26
10,1542. 삼양사거리역,2,20,37.62155151,127.02037048,ST-1392,2024-05-09 23:45:26
10,1543. 수유1동 주민센터,4,40,37.63018799,127.01773834,ST-1423,2024-05-09 23:45:26
10,1546. 송천동우체국,8,80,37.61545944,127.02970123,ST-1665,2024-05-09 23:45:26
10,1547. 꿈의숲 롯데캐슬,4,40,37.61775208,127.03570557,ST-1724,2024-05-09 23:45:26
15,1548. 북서울 꿈의숲 서문,5,33,37.62268829,127.03781128,ST-1725,2024-05-09 23:45:26
10,1550.삼각산아이원아파트(105동 옆),0,0,37.61522293,127.01850891,ST-2123,2024-05-09 23:45:26
8,1551.4.19탑 앞,6,75,37.64686203,127.00881195,ST-2124,2024-05-09 23:45:26
8,1552. 강북구청사거리,1,13,37.63920212,127.02723694,ST-2125,2024-05-09 23:45:26
15,1553.서울북부고용노동지청,1,7,37.63520432,127.03396606,ST-2126,2024-05-09 23:45:26
10,1554.번동사거리,7,70,37.63539124,127.03455353,ST-2127,2024-05-09 23:45:26
10,1557.신창교,15,150,37.63238144,127.03930664,ST-2129,2024-05-09 23:45:26
10,1558.강북문화정보도서관,2,20,37.62552643,127.03732300,ST-2130,2024-05-09 23:45:26
10,1560. 도봉세무서 앞,19,190,37.61980820,127.02852631,ST-2132,2024-05-09 23:45:26
7,1564.4.19민주묘지역 1번출구,1,14,37.64959717,127.01384735,ST-2133,2024-05-09 23:45:26
15,1565.수유사거리,26,173,37.63561249,127.02299500,ST-2134,2024-05-09 23:45:26
10,1568.4.19민주묘지 입구사거리,13,130,37.64793396,127.01457214,ST-2136,2024-05-09 23:45:26
10,1569.수유역2번출구,0,0,37.63796997,127.02590179,ST-2137,2024-05-09 23:45:26
10,1571.북서울 꿈의 숲 입구,15,150,37.62673187,127.03877258,ST-2401,2024-05-09 23:45:26
10,1572. 우이동 먹거리마을,0,0,37.66446304,127.01184082,ST-2402,2024-05-09 23:45:26
10,1573.현대성우아파트 옆,2,20,37.61666489,127.02210999,ST-2403,2024-05-09 23:45:26
8,1574.송중초등학교 옆,16,200,37.61669922,127.03049469,ST-2405,2024-05-09 23:45:26
10,1601. 석계역 문화광장 내 자전거 보관소,2,20,37.61518097,127.06464386,ST-600,2024-05-09 23:45:26
13,1602. 광운대역 앞,23,177,37.62266159,127.06189728,ST-913,2024-05-09 23:45:26
10,1605. 헬스케어,27,270,37.63162231,127.06161499,ST-866,2024-05-09 23:45:26
10,1606. 태릉입구역 3번출구 ,27,270,37.61917114,127.07492828,ST-602,2024-05-09 23:45:26
10,1608. 공릉역 1번 출구 앞,18,180,37.62661362,127.07275391,ST-735,2024-05-09 23:45:26
20,1610. 화랑대역 2번출구 앞,20,100,37.62036896,127.08364105,ST-603,2024-05-09 23:45:26
20,1611. 과기대 입구(우),4,20,37.62994003,127.07655334,ST-604,2024-05-09 23:45:26
10,1616. 하계2동 공항버스정류장 옆,5,50,37.63510895,127.06832886,ST-605,2024-05-09 23:45:26
10,1619. 중계동 하나프라자빌딩 앞(중1-1),0,0,37.64902115,127.07640839,ST-736,2024-05-09 23:45:26
10,1620. 중계동 노원구민체육센터 옆(중1-2),10,100,37.64820862,127.07022095,ST-867,2024-05-09 23:45:26
20,1625. 상계역 3번출구,4,20,37.65999985,127.07296753,ST-914,2024-05-09 23:45:26
12,1627. 수락산역 4번출구,1,8,37.67694092,127.05509949,ST-915,2024-05-09 23:45:26
5,1628. 노일초등학교 앞,8,160,37.67361832,127.05525208,ST-868,2024-05-09 23:45:26
10,1630. 수연빌딩 앞,2,20,37.67625046,127.05550385,ST-869,2024-05-09 23:45:26
15,1634. 당고개공원 대여소,7,47,37.66846085,127.07714844,ST-608,2024-05-09 23:45:26
6,"1635. 상계3,4동 주민센터 대여소",7,117,37.67271042,127.08316040,ST-609,2024-05-09 23:45:26
10,1636. 상계주공2단지 버스정류장 옆,0,0,37.64921188,127.06176758,ST-610,2024-05-09 23:45:26
9,1637. KT 전화국 버스정류장 옆,1,11,37.65470123,127.06340027,ST-611,2024-05-09 23:45:26
10,1639. 희성오피앙,12,120,37.68031311,127.05506897,ST-612,2024-05-09 23:45:26
9,1640. 한내근린공원 북측,30,333,37.62386322,127.06848907,ST-971,2024-05-09 23:45:26
15,1641. 한내근린공원 남측,11,73,37.62155533,127.06951141,ST-970,2024-05-09 23:45:26
7,1642. 서울여대 남문,0,0,37.62531662,127.08813477,ST-964,2024-05-09 23:45:26
10,1646. 삼육대 입구,14,140,37.63848877,127.10790253,ST-1114,2024-05-09 23:45:26
25,1650. 중계근린공원내,34,136,37.63957977,127.06510162,ST-1118,2024-05-09 23:45:26
20,1651. 상계동 우방유쉘아파트 앞,23,115,37.67237473,127.05599213,ST-1119,2024-05-09 23:45:26
10,1652. 파르코 앞,2,20,37.68000031,127.05558014,ST-1120,2024-05-09 23:45:26
10,1653. 노원역1번출구,2,20,37.65620041,127.06362152,ST-1121,2024-05-09 23:45:26
15,1654. 당고개입구 오거리,10,67,37.66379166,127.07544708,ST-1122,2024-05-09 23:45:26
15,1655. 공릉1단지아파트,43,287,37.63111115,127.07015991,ST-1123,2024-05-09 23:45:26
12,1656. 중앙하이츠 아파트 입구,16,133,37.65501785,127.06750488,ST-1124,2024-05-09 23:45:26
20,1657. 노원구청 ,0,0,37.65404892,127.05732727,ST-1125,2024-05-09 23:45:26
10,1659. 중계동 을지중학교,8,80,37.65032959,127.07160187,ST-1127,2024-05-09 23:45:26
8,1660. 서울시립과학관,9,113,37.64207077,127.07662201,ST-1128,2024-05-09 23:45:26
10,1661. 당현천근린공원,7,70,37.64963913,127.06560516,ST-1278,2024-05-09 23:45:26
20,1662. 노원역7번출구,0,0,37.65421677,127.05921173,ST-1279,2024-05-09 23:45:26
25,1663. 동해문화예술관앞,11,44,37.61938095,127.05785370,ST-1280,2024-05-09 23:45:26
10,1665. 양지근린공원앞,9,90,37.64699554,127.07640076,ST-1282,2024-05-09 23:45:26
10,1666. 노원소방서인근,7,70,37.65578079,127.07177734,ST-1283,2024-05-09 23:45:26
10,1667. 중계중학교,14,140,37.65449905,127.07438660,ST-1284,2024-05-09 23:45:26
10,1668. 중계역 6번출구,0,0,37.64556503,127.06334686,ST-1285,2024-05-09 23:45:26
9,1669. 중계역 3번출구,7,78,37.64352798,127.06522369,ST-1286,2024-05-09 23:45:26
20,1670. 노원경찰서교차로,2,10,37.64340973,127.07183838,ST-1287,2024-05-09 23:45:26
15,1671. 인덕대학교,17,113,37.62934875,127.05482483,ST-1288,2024-05-09 23:45:26
15,1672. 상계동수락리버시티,17,113,37.68859863,127.05340576,ST-1289,2024-05-09 23:45:26
15,1674. 서울북부고용센터앞,0,0,37.65354919,127.05808258,ST-1291,2024-05-09 23:45:26
9,1675. 월계문화체육센터,8,89,37.62694168,127.05513000,ST-1348,2024-05-09 23:45:26
10,1678. 성서대학교 밀알관,5,50,37.64843750,127.06444550,ST-1394,2024-05-09 23:45:26
10,1679. 삼육대 도서관,1,10,37.64282990,127.10666656,ST-1395,2024-05-09 23:45:26
7,1680. 삼육대 제3과학관,6,86,37.64265442,127.10838318,ST-1396,2024-05-09 23:45:26
12,1681. 현대6차 아파트,18,150,37.64580154,127.08226013,ST-1425,2024-05-09 23:45:26
13,1682. 중계종합사회복지관 교차로,0,0,37.65745544,127.07554626,ST-1426,2024-05-09 23:45:26
5,1683. 노원문화예술회관,12,240,37.65045929,127.08088684,ST-1473,2024-05-09 23:45:26
20,1684. 태릉입구역 5번출구,17,85,37.61832047,127.07563019,ST-1474,2024-05-09 23:45:26
8,1685. 불암고등학교 앞 횡단보도,13,163,37.64818954,127.08048248,ST-1475,2024-05-09 23:45:26
15,1686. 상계주공10단지 종합상가 앞,38,253,37.66114044,127.05805206,ST-1476,2024-05-09 23:45:26
9,1688. 마들역 7번출구,0,0,37.66566086,127.05729675,ST-1639,2024-05-09 23:45:26
10,1689. 마들역 3번출구,7,70,37.66524887,127.05789185,ST-1640,2024-05-09 23:45:26
10,1690. 도봉운전면허시험장 버스정류장 옆,1,10,37.65773010,127.05931091,ST-1641,2024-05-09 23:45:26
10,1691. 노원정보도서관,3,30,37.66070938,127.06533051,ST-1642,2024-05-09 23:45:26
10,1692. 온곡초교 교차로,5,50,37.66418839,127.06600952,ST-1672,2024-05-09 23:45:26
10,1693. 원자력 병원,1,10,37.62818909,127.08210754,ST-1740,2024-05-09 23:45:26
10,1696.수락리버시티4단지,13,130,37.68645096,127.05283356,ST-2062,2024-05-09 23:45:26
10,1697.상계주공2단지 219동,39,390,37.65024948,127.05715179,ST-2063,2024-05-09 23:45:26
10,1702. 녹천역 1번출구 앞,14,140,37.64582062,127.05042267,ST-613,2024-05-09 23:45:26
10,1703. 도봉산광역환승센터앞 ,1,10,37.68972015,127.04519653,ST-657,2024-05-09 23:45:26
8,1705. 도봉구청 정문앞,10,125,37.66922379,127.04651642,ST-614,2024-05-09 23:45:26
10,1706. 방학동우체국 건너편,13,130,37.66566467,127.04267120,ST-916,2024-05-09 23:45:26
20,1707. 도봉구민회관,20,100,37.65446091,127.03851318,ST-615,2024-05-09 23:45:26
7,1708. 도봉보건소사거리,8,114,37.65682983,127.03984833,ST-658,2024-05-09 23:45:26
17,1709. 쌍문역4번출구 주변,4,24,37.65012741,127.03534698,ST-616,2024-05-09 23:45:26
10,1713. 쌍문동 이안아파트 앞,8,80,37.65165329,127.02848816,ST-1129,2024-05-09 23:45:26
10,1714. 도봉문화정보도서관 삼거리,4,40,37.64463043,127.04460907,ST-1130,2024-05-09 23:45:26
20,1715. 서울특별시교육청도봉도서관,20,100,37.65317917,127.01278687,ST-1131,2024-05-09 23:45:26
10,1716. 창동역 1번출구 건너편,0,0,37.65420151,127.05072784,ST-1132,2024-05-09 23:45:26
10,1719. 신도봉사거리 버스정류장,27,270,37.67328262,127.04399109,ST-1135,2024-05-09 23:45:26
27,1720. 도봉구청 옆(중랑천변),34,126,37.66867065,127.04798126,ST-1136,2024-05-09 23:45:26
12,1721. 창동역 2번출구 ,0,0,37.65301514,127.04699707,ST-1137,2024-05-09 23:45:26
15,1722. 창동청소년수련관,4,27,37.65779877,127.05004883,ST-1292,2024-05-09 23:45:26
10,1723. 방학동학마을도서관,6,60,37.66207886,127.02771759,ST-1293,2024-05-09 23:45:26
10,1725. 창1동주민센터,24,240,37.64750290,127.04331207,ST-1295,2024-05-09 23:45:26
8,1726. 삼익세라믹아파트교차로,10,125,37.65858841,127.03520966,ST-1296,2024-05-09 23:45:26
15,1727. 서울도봉초등학교인근,23,153,37.67867661,127.04076385,ST-1297,2024-05-09 23:45:26
10,1728. 서울북부지방법원,4,40,37.67771912,127.04681396,ST-1434,2024-05-09 23:45:26
8,1729. 도봉한신아파트 버스정류장,22,275,37.68400955,127.04579163,ST-1461,2024-05-09 23:45:26
8,1730. 도봉산역 교차로 앞,11,138,37.68759155,127.04550171,ST-1462,2024-05-09 23:45:26
10,1731. 도봉고등학교 맞은편,14,140,37.68762970,127.04221344,ST-1463,2024-05-09 23:45:26
10,1732. 방학역사거리,26,260,37.66759872,127.04299927,ST-1464,2024-05-09 23:45:26
12,1733. 방학사거리 (봄마당 앞),7,58,37.66297913,127.04193878,ST-1465,2024-05-09 23:45:26
10,1734. 쌍문현대1차아파트 108동 앞,22,220,37.65814972,127.03266907,ST-1466,2024-05-09 23:45:26
13,"1735. 도봉역 1,2번 출구사이 건너편",14,108,37.67911911,127.04498291,ST-1467,2024-05-09 23:45:26
12,1736. 버스정류장 앞,2,17,37.65224075,127.03706360,ST-1468,2024-05-09 23:45:26
10,1737. 신창시장,42,420,37.63970184,127.03883362,ST-1469,2024-05-09 23:45:26
10,1738. 창동주공17단지 상가앞,15,150,37.64630890,127.05274200,ST-1470,2024-05-09 23:45:26
20,1741. 제일강산수산입구,3,15,37.64519882,127.03298187,ST-1638,2024-05-09 23:45:26
10,1742. 북한산 코오롱 하늘채,26,260,37.64889145,127.02301788,ST-1726,2024-05-09 23:45:26
10,1743.창동19단지아파트 관리사무소앞,23,230,37.65039062,127.05219269,ST-2088,2024-05-09 23:45:26
15,1744.도봉소방서 옆,7,47,37.66480255,127.04302979,ST-2089,2024-05-09 23:45:26
10,1749. ESA아파트 상가 앞,6,60,37.66627121,127.04598999,ST-2094,2024-05-09 23:45:26
12,1750. 창포원 남쪽 입구,4,33,37.68826675,127.04889679,ST-2095,2024-05-09 23:45:26
15,1751. 창원초등학교 교차로,17,113,37.65212250,127.04170227,ST-2096,2024-05-09 23:45:26
6,1752. 창동 주공 4단지 입구 옆,24,400,37.64548111,127.04857635,ST-2097,2024-05-09 23:45:26
11,1754. 창동시장입구 사거리,0,0,37.64689636,127.03343201,ST-2099,2024-05-09 23:45:26
10,1756.서울북부광역등기국,6,60,37.65148544,127.04431915,ST-2101,2024-05-09 23:45:26
10,1757.솔밭공원역 1번출구 앞,13,130,37.65568542,127.01338196,ST-2102,2024-05-09 23:45:26
10,1758.솔밭공원역 1번출구 주변,18,180,37.65727997,127.01375580,ST-2103,2024-05-09 23:45:26
10,1759.서울북부지방법원 앞,17,170,37.67721939,127.04863739,ST-2104,2024-05-09 23:45:26
10,1761.방학중학교 앞,9,90,37.66562271,127.03108978,ST-2106,2024-05-09 23:45:26
25,1762.북한산 한신휴플러스APT앞,41,164,37.65533829,127.04241943,ST-2107,2024-05-09 23:45:26
13,1765.쌍문역 1번출구 주변,0,0,37.64966965,127.03561401,ST-2110,2024-05-09 23:45:26
10,1767.방학초등학교 앞,14,140,37.66250992,127.03327942,ST-2112,2024-05-09 23:45:26
8,1768.신동아타워 버스정류소,8,100,37.66208267,127.02874756,ST-2113,2024-05-09 23:45:26
15,1770.도봉한신아파트 주변,13,87,37.68473816,127.05004120,ST-2115,2024-05-09 23:45:26
15,1771.성원APT버스정류소,16,107,37.65796661,127.03009033,ST-2116,2024-05-09 23:45:26
13,1772.시립도봉노인복지관 버스정류소,12,92,37.65805054,127.03575897,ST-2117,2024-05-09 23:45:26
8,1774.정의여중고 버스정류소,13,163,37.65134811,127.03472900,ST-2119,2024-05-09 23:45:26
15,1775.신원리베르텔 앞,6,40,37.65128708,127.04554749,ST-2120,2024-05-09 23:45:26
10,1804. 독산역 2번출구 자전거주차장,4,40,37.46652985,126.88871765,ST-619,2024-05-09 23:45:26
10,1805. 서울디지털운동장 앞,5,50,37.48228836,126.87776947,ST-620,2024-05-09 23:45:26
10,1806. 에이스하이엔드타워9차 앞,0,0,37.48621368,126.87863922,ST-621,2024-05-09 23:45:26
20,1808. 에이스하이엔드타워8차 앞,0,0,37.47320938,126.88494110,ST-622,2024-05-09 23:45:26
10,1809. LG전자 별관동(호서대 벤처타워 맞은편),5,50,37.47077942,126.88515472,ST-623,2024-05-09 23:45:26
10,1812. 갑을그레이트밸리 앞,20,200,37.47903061,126.88729858,ST-624,2024-05-09 23:45:26
8,1814. 두산위브아파트 옆 상가건물 앞,30,375,37.47422028,126.89412689,ST-625,2024-05-09 23:45:26
10,1820. 신한은행 시흥대로금융센터지점,10,100,37.44334030,126.90335846,ST-628,2024-05-09 23:45:26
10,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,10,100,37.45145798,126.90211487,ST-629,2024-05-09 23:45:26
10,1822. 서울 시흥동우체국 앞,12,120,37.45299149,126.90090942,ST-630,2024-05-09 23:45:26
10,1823. 상신정비공업 앞,0,0,37.45891190,126.89859009,ST-631,2024-05-09 23:45:26
25,1824. 독산근린공원 입구,27,108,37.46455002,126.88372803,ST-632,2024-05-09 23:45:26
10,1825. 한신아파트 앞 육교 아래,19,190,37.45470047,126.89105225,ST-633,2024-05-09 23:45:26
10,1826. 한신코아 앞,16,160,37.45684052,126.88834381,ST-634,2024-05-09 23:45:26
20,1827. 독산보도육교 앞 자전거 보관소,19,95,37.45672607,126.89306641,ST-660,2024-05-09 23:45:26
10,1828. 한양수자인아파트 앞,2,20,37.47531891,126.89888763,ST-635,2024-05-09 23:45:26
10,1829. 홈플러스 금천점 앞,23,230,37.46913910,126.89720154,ST-636,2024-05-09 23:45:26
19,1830. 빅마켓 금천점 앞,54,284,37.47023010,126.89507294,ST-637,2024-05-09 23:45:26
10,1831. 한국전력 구로금천지사 앞,11,110,37.47249985,126.89795685,ST-638,2024-05-09 23:45:26
10,1833. 독산역 1번출구 A,1,10,37.46654129,126.89028168,ST-639,2024-05-09 23:45:26
10,1834. 월드메르디앙 벤처센터 2차,4,40,37.47908401,126.87904358,ST-640,2024-05-09 23:45:26
10,1835. STX V타워,2,20,37.47706985,126.88442993,ST-641,2024-05-09 23:45:26
7,1836. 금천구립 독산도서관,17,243,37.46740341,126.90814209,ST-661,2024-05-09 23:45:26
20,1839. 수출의 다리 아래,4,20,37.47743607,126.88615417,ST-1140,2024-05-09 23:45:26
20,1840. 솔브레인이엔지 뒤편,19,95,37.47555161,126.88845825,ST-1141,2024-05-09 23:45:26
12,1841. 가산동 주민센터,36,300,37.47695160,126.89186859,ST-1142,2024-05-09 23:45:26
12,1842. 한울중학교,12,100,37.46257401,126.90686035,ST-1143,2024-05-09 23:45:26
10,1843. 독산고등학교,12,120,37.47709656,126.91113281,ST-1144,2024-05-09 23:45:26
15,1845. 롯데캐슬골드파크1차 서문,28,187,37.46028900,126.89218903,ST-1146,2024-05-09 23:45:26
15,1846. 롯데캐슬골드파크1차 동문,28,187,37.46017075,126.89604187,ST-1147,2024-05-09 23:45:26
10,1847. 독산주공 14단지 버스정류소,8,80,37.46093369,126.88716888,ST-1148,2024-05-09 23:45:26
9,1848. 벽산 디지털밸리 5차,0,0,37.47627640,126.88539124,ST-1149,2024-05-09 23:45:26
10,1849. 대륭포스트타워5차,7,70,37.48135376,126.88694000,ST-1276,2024-05-09 23:45:26
10,1850. 코오롱테크노밸리,0,0,37.48015976,126.88636780,ST-1277,2024-05-09 23:45:26
10,1851. 가산디지털단지 9번출구 인근,0,0,37.48123169,126.88148499,ST-1403,2024-05-09 23:45:26
10,1853. 서울디자인직업전문학교 앞,10,100,37.47248077,126.89586639,ST-1534,2024-05-09 23:45:26
10,1854. 가산아네스트 오피스텔 앞,32,320,37.47817993,126.89740753,ST-1535,2024-05-09 23:45:26
10,1855. 성지아파트 옆 도로변,5,50,37.45132065,126.89762115,ST-1536,2024-05-09 23:45:26
10,1856. 모두의학교,15,150,37.47840881,126.90737152,ST-1537,2024-05-09 23:45:26
10,1857. 주공14단지,7,70,37.46055984,126.88709259,ST-1538,2024-05-09 23:45:26
10,"1858. 500번,507번 버스 종점 앞",19,190,37.43727112,126.90268707,ST-1648,2024-05-09 23:45:26
13,1859. 대륭테크노타운 18차,4,31,37.46799850,126.88684082,ST-1734,2024-05-09 23:45:26
10,1861.IBK기업은행 석수역 지점 앞,5,50,37.43698120,126.90329742,ST-1932,2024-05-09 23:45:26
20,1862.스타즈호텔독산 빌딩 앞,27,135,37.46134567,126.89758301,ST-1933,2024-05-09 23:45:26
9,1863.위너스 스포츠클럽 골프연습장옆,9,100,37.46053696,126.89860535,ST-1934,2024-05-09 23:45:26
15,1864.산호시티빌 옆,11,73,37.45652008,126.89955139,ST-1935,2024-05-09 23:45:26
10,1866.서울안천초등학교 옆,1,10,37.45777893,126.88942719,ST-1937,2024-05-09 23:45:26
30,1867.대륭포스트타워6차 앞,0,0,37.48088837,126.88380432,ST-1938,2024-05-09 23:45:26
10,1868.우리은행 시흥남자동화점 앞,12,120,37.44785309,126.90288544,ST-1939,2024-05-09 23:45:26
15,1869.롯데캐슬골드파크3차 301동 앞,43,287,37.45901871,126.89671326,ST-1940,2024-05-09 23:45:26
8,1870.독산3동주민센터 앞,5,63,37.47507095,126.90335846,ST-1941,2024-05-09 23:45:26
10,1901. 신도림동주민센터 앞,23,230,37.50733185,126.87973022,ST-662,2024-05-09 23:45:26
10,1904. 도림천역 1번 출구 앞,4,40,37.51424026,126.88287354,ST-663,2024-05-09 23:45:26
20,1906. 신도림역 1번 출구 앞,1,5,37.50971985,126.89009857,ST-664,2024-05-09 23:45:26
12,1907. 구일우성(아) 육교 밑,10,83,37.48963165,126.87625885,ST-665,2024-05-09 23:45:26
12,1908. 해원리바파크 육교 밑,11,92,37.49528503,126.87216187,ST-666,2024-05-09 23:45:26
5,1910. 낙원교회 맞은편,7,140,37.49750519,126.88437653,ST-667,2024-05-09 23:45:26
18,1911. 구로디지털단지역 앞,0,0,37.48493958,126.90132141,ST-668,2024-05-09 23:45:26
13,1912. 한신휴아파트 앞,33,254,37.48880005,126.89066315,ST-669,2024-05-09 23:45:26
10,1914. 대림역4번출구,3,30,37.49440384,126.89444733,ST-918,2024-05-09 23:45:26
10,1916. 구로중학교앞,5,50,37.49414062,126.88998413,ST-671,2024-05-09 23:45:26
14,1920. 서울미래초등학교 사거리,3,21,37.50437927,126.88829803,ST-673,2024-05-09 23:45:26
10,1924. 삼부르네상스파크빌,26,260,37.47874069,126.89509583,ST-674,2024-05-09 23:45:26
20,1925. 동양미래대학교 정문 옆,19,95,37.49988937,126.86769867,ST-919,2024-05-09 23:45:26
10,1928. 고척스카이돔구장 광장,0,0,37.49946976,126.86840057,ST-675,2024-05-09 23:45:26
10,1929. 고척근린공원 고척도서관 앞,15,150,37.50381470,126.85195923,ST-676,2024-05-09 23:45:26
7,1930. 개봉지구대 개봉치안센터,5,71,37.49768448,126.85372925,ST-677,2024-05-09 23:45:26
10,1931. 개봉역2번출구 A,19,190,37.49499512,126.85825348,ST-920,2024-05-09 23:45:26
16,1933. 개봉푸르지오아파트 상가,89,556,37.50170517,126.84728241,ST-678,2024-05-09 23:45:26
10,1936. 개봉역 1번 출구 자전거보관서쪽,32,320,37.49428177,126.85921478,ST-870,2024-05-09 23:45:26
15,1937. 한진아파트 입구,6,40,37.48606110,126.85201263,ST-679,2024-05-09 23:45:26
10,1941. 오류동역 2번출구,20,200,37.49367142,126.84370422,ST-871,2024-05-09 23:45:26
10,1943. 온수역 북측,13,130,37.49279022,126.82452393,ST-872,2024-05-09 23:45:26
10,1946. 구로역 광장,0,0,37.50311661,126.88038635,ST-873,2024-05-09 23:45:26
15,1951. 천왕이펜하우스 4단지 후문,22,147,37.48070526,126.83895874,ST-874,2024-05-09 23:45:26
20,1952. 천왕연지타운2단지 앞,47,235,37.48210526,126.84572601,ST-875,2024-05-09 23:45:26
20,1953. 천왕역 4번출구 뒤,1,5,37.48638535,126.83921051,ST-876,2024-05-09 23:45:26
10,1955. 디지털입구 교차로,4,40,37.48288345,126.90103912,ST-936,2024-05-09 23:45:26
15,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),24,160,37.51000977,126.88204956,ST-1218,2024-05-09 23:45:26
15,1957. 구일고등학교 정문 ,48,320,37.49340057,126.87432861,ST-1219,2024-05-09 23:45:26
15,1958. 강서수도사업소민원센터,42,280,37.49578094,126.89012146,ST-1220,2024-05-09 23:45:26
10,1959. 구로구의회 앞,8,80,37.49645615,126.88958740,ST-1221,2024-05-09 23:45:26
10,1960. 구로거리공원 동측(신도림역 방면),11,110,37.50284958,126.88948059,ST-1222,2024-05-09 23:45:26
15,1961. 신도림테크노근린공원,0,0,37.50818253,126.89133453,ST-1223,2024-05-09 23:45:26
15,1962. 가리봉동주민센터,7,47,37.48160172,126.89279938,ST-1224,2024-05-09 23:45:26
10,1964. 원메디타운 앞,13,130,37.49789047,126.86450195,ST-1226,2024-05-09 23:45:26
15,1965. 삼환로즈빌아파트 105동 옆,32,213,37.49724197,126.85912323,ST-1227,2024-05-09 23:45:26
10,1966. 한마을아파트 정문상가,21,210,37.49649811,126.86309814,ST-1228,2024-05-09 23:45:26
10,1967. 참새공원(백곡경노당),14,140,37.50513840,126.84433746,ST-1229,2024-05-09 23:45:26
7,1968. 동인오피스텔 건너편 소공원,9,129,37.49848175,126.84750366,ST-1230,2024-05-09 23:45:26
10,1969. 궁동생태공원,5,50,37.50190353,126.82896423,ST-1231,2024-05-09 23:45:26
10,1971. 오정초교 앞 보도육교,3,30,37.49072266,126.82639313,ST-1233,2024-05-09 23:45:26
10,1973. 오리로와 서해안도로 교차로 앞,2,20,37.48859787,126.83649445,ST-1235,2024-05-09 23:45:26
9,1974. 신도림2차e편한세상아파트 203동 앞,2,22,37.50518036,126.88253784,ST-1236,2024-05-09 23:45:26
10,1975. 대림역 1번 출입구 밑,0,0,37.49256516,126.89475250,ST-1237,2024-05-09 23:45:26
10,1976. 남구로역 5번 출입구 앞,18,180,37.48567963,126.88670349,ST-1238,2024-05-09 23:45:26
15,1977. 천왕역 1번 출입구 앞,0,0,37.48620987,126.83882141,ST-1239,2024-05-09 23:45:26
10,1981. 천왕지구삼거리 앞,25,250,37.47943115,126.84269714,ST-1243,2024-05-09 23:45:26
